source,metric,column,group_by,group,n,missing_rate
reco_data,missing_rate_by_group,adl_any,age_band,"[65, 70)",5583,0.005194339960594662
reco_data,missing_rate_by_group,adl_any,age_band,"[70, 75)",5411,0.0031417482905193124
reco_data,missing_rate_by_group,adl_any,age_band,"[75, 80)",5235,0.00019102196752626553
reco_data,missing_rate_by_group,adl_any,age_band,"[80, 85)",5463,0.00018304960644334616
reco_data,missing_rate_by_group,adl_any,age_band,"[85, 200)",7679,0.0001302252897512697
reco_data,missing_rate_by_group,cesd,age_band,"[65, 70)",5583,0.08507970625111946
reco_data,missing_rate_by_group,cesd,age_band,"[70, 75)",5411,0.10940676399926076
reco_data,missing_rate_by_group,cesd,age_band,"[75, 80)",5235,0.15606494746895894
reco_data,missing_rate_by_group,cesd,age_band,"[80, 85)",5463,0.19348343401061688
reco_data,missing_rate_by_group,cesd,age_band,"[85, 200)",7679,0.3311629118374788
reco_data,missing_rate_by_group,hosp,age_band,"[65, 70)",5583,0.011463370947519255
reco_data,missing_rate_by_group,hosp,age_band,"[70, 75)",5411,0.008501201256699316
reco_data,missing_rate_by_group,hosp,age_band,"[75, 80)",5235,0.010888252148997135
reco_data,missing_rate_by_group,hosp,age_band,"[80, 85)",5463,0.01043382756727073
reco_data,missing_rate_by_group,hosp,age_band,"[85, 200)",7679,0.013673655423883319
reco_data,missing_rate_by_group,risk_score,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,risk_score,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,risk_score,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,risk_score,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,risk_score,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,high_risk,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,high_risk,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,high_risk,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,high_risk,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,high_risk,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,top1,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,top1,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,top1,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,top1,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,top1,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,top2,age_band,"[65, 70)",5583,0.5027762851513523
reco_data,missing_rate_by_group,top2,age_band,"[70, 75)",5411,0.47625207909813344
reco_data,missing_rate_by_group,top2,age_band,"[75, 80)",5235,0.42234957020057307
reco_data,missing_rate_by_group,top2,age_band,"[80, 85)",5463,0.3836719751052535
reco_data,missing_rate_by_group,top2,age_band,"[85, 200)",7679,0.3078525849720016
reco_data,missing_rate_by_group,top3,age_band,"[65, 70)",5583,0.7264911337990327
reco_data,missing_rate_by_group,top3,age_band,"[70, 75)",5411,0.6880428756237295
reco_data,missing_rate_by_group,top3,age_band,"[75, 80)",5235,0.6309455587392551
reco_data,missing_rate_by_group,top3,age_band,"[80, 85)",5463,0.5950942705473183
reco_data,missing_rate_by_group,top3,age_band,"[85, 200)",7679,0.5361375179059773
reco_data,missing_rate_by_group,reco_list,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,reco_list,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,reco_list,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,reco_list,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,reco_list,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,reco_reason_list,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,reco_reason_list,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,reco_reason_list,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,reco_reason_list,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,reco_reason_list,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,has_specific_reco,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,has_specific_reco,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,has_specific_reco,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,has_specific_reco,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,has_specific_reco,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,intervention_exposed,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,intervention_exposed,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,intervention_exposed,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,intervention_exposed,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,intervention_exposed,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,age_band,"[65, 70)",5583,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,age_band,"[70, 75)",5411,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,age_band,"[75, 80)",5235,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,age_band,"[80, 85)",5463,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,age_band,"[85, 200)",7679,0.0
reco_data,missing_rate_by_group,hhidpn,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,hhidpn,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,wave,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,wave,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,age,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,age,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,gender,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,gender,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,edu_years,high_risk,0,12055,0.00033181252592285357
reco_data,missing_rate_by_group,edu_years,high_risk,1,17316,0.00028875028875028876
reco_data,missing_rate_by_group,diabetes,high_risk,0,12055,0.0024056408129406884
reco_data,missing_rate_by_group,diabetes,high_risk,1,17316,0.002483252483252483
reco_data,missing_rate_by_group,adl_any,high_risk,0,12055,0.0033181252592285357
reco_data,missing_rate_by_group,adl_any,high_risk,1,17316,0.0005197505197505198
reco_data,missing_rate_by_group,cesd,high_risk,0,12055,0.09655744504355039
reco_data,missing_rate_by_group,cesd,high_risk,1,17316,0.2494802494802495
reco_data,missing_rate_by_group,hosp,high_risk,0,12055,0.011198672749896308
reco_data,missing_rate_by_group,hosp,high_risk,1,17316,0.011203511203511204
reco_data,missing_rate_by_group,risk_score,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,risk_score,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,high_risk,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,high_risk,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,top1,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,top1,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,top2,high_risk,0,12055,1.0
reco_data,missing_rate_by_group,top2,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,top3,high_risk,0,12055,1.0
reco_data,missing_rate_by_group,top3,high_risk,1,17316,0.3693116193116193
reco_data,missing_rate_by_group,reco_list,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,reco_list,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,reco_reason_list,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,reco_reason_list,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,has_specific_reco,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,has_specific_reco,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,intervention_exposed,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,intervention_exposed,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,high_risk,0,12055,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,high_risk,1,17316,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,hhidpn,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,wave,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,wave,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,wave,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,wave,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,wave,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,wave,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,wave,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,age,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,age,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,age,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,age,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,age,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,age,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,age,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,gender,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,gender,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,gender,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,gender,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,gender,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,gender,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,gender,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,edu_years,diabetes,0.0,20695,0.00033824595312877505
reco_data,missing_rate_by_group,edu_years,diabetes,1.0,8358,0.00023929169657812874
reco_data,missing_rate_by_group,edu_years,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,edu_years,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,edu_years,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,edu_years,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,edu_years,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,diabetes,diabetes,nan,72,1.0
reco_data,missing_rate_by_group,adl_any,diabetes,0.0,20695,0.0019328340178787146
reco_data,missing_rate_by_group,adl_any,diabetes,1.0,8358,0.0010768126346015793
reco_data,missing_rate_by_group,adl_any,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,adl_any,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,adl_any,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,adl_any,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,adl_any,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,cesd,diabetes,0.0,20695,0.19395989369412903
reco_data,missing_rate_by_group,cesd,diabetes,1.0,8358,0.16798277099784636
reco_data,missing_rate_by_group,cesd,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,cesd,diabetes,4.0,169,0.07100591715976332
reco_data,missing_rate_by_group,cesd,diabetes,5.0,15,0.3333333333333333
reco_data,missing_rate_by_group,cesd,diabetes,6.0,59,0.0847457627118644
reco_data,missing_rate_by_group,cesd,diabetes,nan,72,0.6111111111111112
reco_data,missing_rate_by_group,hosp,diabetes,0.0,20695,0.010727228799226867
reco_data,missing_rate_by_group,hosp,diabetes,1.0,8358,0.011725293132328308
reco_data,missing_rate_by_group,hosp,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,hosp,diabetes,4.0,169,0.01775147928994083
reco_data,missing_rate_by_group,hosp,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,hosp,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,hosp,diabetes,nan,72,0.08333333333333333
reco_data,missing_rate_by_group,risk_score,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,risk_score,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,risk_score,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,risk_score,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,risk_score,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,risk_score,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,risk_score,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,high_risk,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,top1,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,top1,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,top1,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,top1,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,top1,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,top1,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,top1,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,top2,diabetes,0.0,20695,0.5811065474752356
reco_data,missing_rate_by_group,top2,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,top2,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,top2,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,top2,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,top2,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,top2,diabetes,nan,72,0.4027777777777778
reco_data,missing_rate_by_group,top3,diabetes,0.0,20695,0.7475718772650398
reco_data,missing_rate_by_group,top3,diabetes,1.0,8358,0.34003350083752093
reco_data,missing_rate_by_group,top3,diabetes,3.0,3,0.6666666666666666
reco_data,missing_rate_by_group,top3,diabetes,4.0,169,0.3905325443786982
reco_data,missing_rate_by_group,top3,diabetes,5.0,15,0.26666666666666666
reco_data,missing_rate_by_group,top3,diabetes,6.0,59,0.3220338983050847
reco_data,missing_rate_by_group,top3,diabetes,nan,72,0.6388888888888888
reco_data,missing_rate_by_group,reco_list,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,reco_list,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,reco_list,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,reco_list,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,reco_list,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,reco_list,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,reco_list,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,reco_reason_list,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,has_specific_reco,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,intervention_exposed,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,0.0,20695,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,1.0,8358,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,3.0,3,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,4.0,169,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,5.0,15,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,6.0,59,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,diabetes,nan,72,0.0
reco_data,missing_rate_by_group,hhidpn,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,hhidpn,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,hhidpn,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,wave,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,wave,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,wave,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,age,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,age,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,age,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,gender,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,gender,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,gender,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,edu_years,adl_any,0.0,18398,0.00032612240460919666
reco_data,missing_rate_by_group,edu_years,adl_any,1.0,10924,0.00027462467960454045
reco_data,missing_rate_by_group,edu_years,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,diabetes,adl_any,0.0,18398,0.0015762582889444505
reco_data,missing_rate_by_group,diabetes,adl_any,1.0,10924,0.003936287074331747
reco_data,missing_rate_by_group,diabetes,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,adl_any,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,adl_any,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,adl_any,adl_any,nan,49,1.0
reco_data,missing_rate_by_group,cesd,adl_any,0.0,18398,0.07816066963800414
reco_data,missing_rate_by_group,cesd,adl_any,1.0,10924,0.36589161479311605
reco_data,missing_rate_by_group,cesd,adl_any,nan,49,1.0
reco_data,missing_rate_by_group,hosp,adl_any,0.0,18398,0.012501358843352538
reco_data,missing_rate_by_group,hosp,adl_any,1.0,10924,0.009062614426949835
reco_data,missing_rate_by_group,hosp,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,risk_score,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,risk_score,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,risk_score,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,high_risk,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,high_risk,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,high_risk,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,top1,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,top1,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,top1,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,top2,adl_any,0.0,18398,0.6530601152299162
reco_data,missing_rate_by_group,top2,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,top2,adl_any,nan,49,0.8163265306122449
reco_data,missing_rate_by_group,top3,adl_any,0.0,18398,0.8617241004457006
reco_data,missing_rate_by_group,top3,adl_any,1.0,10924,0.2334309776638594
reco_data,missing_rate_by_group,top3,adl_any,nan,49,0.9387755102040817
reco_data,missing_rate_by_group,reco_list,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,reco_list,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,reco_list,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,reco_reason_list,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,reco_reason_list,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,reco_reason_list,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,has_specific_reco,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,has_specific_reco,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,has_specific_reco,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,intervention_exposed,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,intervention_exposed,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,intervention_exposed,adl_any,nan,49,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,adl_any,0.0,18398,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,adl_any,1.0,10924,0.0
reco_data,missing_rate_by_group,comparator_usual_referral,adl_any,nan,49,0.0
